f_streams_id,dim_customer_id,dim_song_id,dim_date_id,dim_device_id,seconds_played,is_complete,play_mode
3330,378,100,20241230,1,291,1,Album
3331,379,87,20241117,3,294,1,Album
3332,379,62,20241117,4,83,0,Playlist
3333,379,98,20241129,1,197,1,Search
3334,379,40,20241115,1,185,1,Shuffle
3335,379,66,20241122,3,109,0,Playlist
3336,380,74,20240226,5,43,0,Shuffle
3337,380,61,20241022,5,151,0,Search
3338,380,24,20241026,2,148,0,Playlist
3339,380,53,20241118,2,243,1,Album
3340,380,42,20240920,4,252,1,Search
3341,381,34,20241210,1,91,0,Shuffle
3342,381,46,20241001,5,289,1,Playlist
3343,381,53,20241223,1,175,0,Search
3344,381,6,20241113,4,294,1,Playlist
3345,381,51,20241222,2,106,0,Album
3346,382,90,20241122,1,196,1,Playlist
3347,382,96,20241127,1,89,0,Search
3348,382,39,20241124,2,222,1,Search
3349,382,45,20241130,2,50,0,Playlist
3350,382,38,20241222,5,295,1,Playlist
3351,383,12,20240626,1,57,0,Playlist
3352,383,75,20241224,1,223,1,Album
3353,383,16,20240624,1,256,1,Playlist
3354,383,50,20240630,5,180,1,Playlist
3355,383,15,20240813,3,118,0,Shuffle
3356,384,49,20241211,1,182,1,Shuffle
3357,384,34,20241202,3,235,1,Album
3358,384,39,20241024,1,225,1,Shuffle
3359,384,6,20240930,4,243,1,Playlist
3360,384,31,20240916,2,258,1,Search
3361,385,70,20241202,3,63,0,Playlist
3362,385,39,20241206,5,72,0,Shuffle
3363,385,4,20241124,4,240,1,Playlist
3364,385,76,20241105,1,45,0,Album
3365,385,33,20241227,5,160,0,Playlist
3366,386,41,20241218,1,30,0,Album
3367,386,66,20240709,3,56,0,Playlist
3368,386,19,20240820,4,186,1,Album
3369,386,67,20240504,2,133,0,Search
3370,386,18,20241125,4,37,0,Album
3371,387,88,20240920,2,186,1,Album
3372,387,50,20241002,3,150,0,Search
3373,387,71,20240902,1,229,1,Album
3374,387,55,20241118,3,136,0,Shuffle
3375,387,91,20241204,4,294,1,Shuffle
3376,388,13,20241224,5,117,0,Album
3377,388,16,20241009,1,41,0,Album
3378,388,46,20241005,1,60,0,Search
3379,388,82,20241226,1,78,0,Search
3380,388,98,20240804,3,261,1,Shuffle
3381,389,32,20241201,2,133,0,Album
3382,389,86,20240824,4,86,0,Search
3383,389,47,20241209,3,110,0,Search
3384,389,94,20241204,4,123,0,Search
3385,389,55,20241226,4,65,0,Shuffle
3386,390,64,20240727,1,273,1,Album
3387,390,17,20241129,2,269,1,Album
3388,390,83,20240321,5,299,1,Playlist
3389,390,76,20240324,4,43,0,Shuffle
3390,390,81,20240620,4,162,0,Search
3391,391,49,20240425,5,203,1,Search
3392,391,3,20241202,5,95,0,Album
3393,391,71,20241218,2,295,1,Shuffle
3394,391,25,20240714,4,180,1,Playlist
3395,391,44,20240423,4,64,0,Search
3396,392,68,20241207,2,166,0,Playlist
3397,392,36,20240716,5,264,1,Search
3398,392,65,20240908,4,208,1,Shuffle
3399,392,8,20240904,1,185,1,Shuffle
3400,392,27,20240505,1,171,0,Album
3401,393,9,20241208,4,217,1,Playlist
3402,393,11,20241223,3,87,0,Search
3403,393,28,20241218,5,102,0,Shuffle
3404,393,47,20241224,1,185,1,Playlist
3405,393,82,20241212,4,70,0,Playlist
3406,394,99,20241018,5,177,0,Shuffle
3407,394,7,20241120,2,146,0,Shuffle
3408,394,82,20241121,5,94,0,Album
3409,394,38,20241210,4,164,0,Shuffle
3410,394,25,20241209,3,285,1,Playlist
3411,395,98,20241216,4,273,1,Playlist
3412,395,100,20241223,2,191,1,Search
3413,395,97,20241228,1,106,0,Album
3414,395,76,20241203,4,121,0,Search
3415,395,32,20241212,3,249,1,Playlist
3416,396,76,20240822,4,178,0,Search
3417,396,12,20240722,4,112,0,Album
3418,396,99,20240514,2,93,0,Album
3419,396,82,20241025,2,123,0,Search
3420,396,18,20241226,3,252,1,Album
3421,397,51,20240706,2,169,0,Shuffle
3422,397,87,20240620,2,93,0,Search
3423,397,11,20240713,4,35,0,Shuffle
3424,397,71,20241218,2,79,0,Album
3425,397,22,20241211,1,118,0,Album
3426,398,29,20241113,1,189,1,Search
3427,398,9,20241029,1,235,1,Search
3428,398,28,20241119,1,167,0,Shuffle
3429,398,41,20241213,2,216,1,Album
3430,398,94,20241118,2,56,0,Album
3431,399,25,20241012,2,239,1,Album
3432,399,67,20241014,1,262,1,Playlist
3433,399,21,20241226,1,223,1,Playlist
3434,399,93,20241221,4,258,1,Playlist
3435,399,19,20241201,3,114,0,Shuffle
3436,400,18,20241028,4,95,0,Search
3437,400,21,20241104,1,269,1,Shuffle
3438,400,53,20241014,5,109,0,Shuffle
3439,400,5,20241026,1,284,1,Playlist
3440,400,12,20241025,5,150,0,Shuffle
